compose_file,host_path,container_path,mount_options,full_mount,category,recommended_action
opencode_source/packages/opencode/src/cli/cmd/models.ts,"opencode_source/packages/opencode/src/app/app""",,,"opencode_source/packages/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/models.ts,"opencode_source/packages/opencode/src/provider/provider""",,,"opencode_source/packages/opencode/src/provider/provider""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/models.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/fzf.ts,"opencode_source/packages/opencode/src/util/error""",,,"opencode_source/packages/opencode/src/util/error""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/fzf.ts,"opencode_source/packages/opencode/src/util/lazy""",,,"opencode_source/packages/opencode/src/util/lazy""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/fzf.ts,"opencode_source/packages/opencode/src/util/log""",,,"opencode_source/packages/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/fzf.ts,"opencode_source/packages/opencode/src/global""",,,"opencode_source/packages/opencode/src/global""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/format/index.ts,"opencode_source/packages/opencode/src/app/app""",,,"opencode_source/packages/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/format/index.ts,"opencode_source/packages/opencode/src/format/formatter""",,,"opencode_source/packages/opencode/src/format/formatter""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/format/index.ts,"opencode_source/packages/opencode/src/file""",,,"opencode_source/packages/opencode/src/file""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/format/index.ts,"opencode_source/packages/opencode/src/bus""",,,"opencode_source/packages/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/format/index.ts,"opencode_source/packages/opencode/src/util/log""",,,"opencode_source/packages/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/generate.ts,"opencode_source/packages/opencode/src/server/server""",,,"opencode_source/packages/opencode/src/server/server""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/ripgrep.ts,"opencode_source/packages/opencode/src/util/error""",,,"opencode_source/packages/opencode/src/util/error""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/ripgrep.ts,"opencode_source/packages/opencode/src/file/fzf""",,,"opencode_source/packages/opencode/src/file/fzf""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/ripgrep.ts,"opencode_source/packages/opencode/src/util/lazy""",,,"opencode_source/packages/opencode/src/util/lazy""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/file/ripgrep.ts,"opencode_source/packages/opencode/src/global""",,,"opencode_source/packages/opencode/src/global""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/upgrade.ts,"opencode_source/packages/opencode/src/cli/ui""",,,"opencode_source/packages/opencode/src/cli/ui""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/upgrade.ts,"opencode_source/packages/opencode/src/installation""",,,"opencode_source/packages/opencode/src/installation""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/serve.ts,"opencode_source/packages/opencode/src/provider/provider""",,,"opencode_source/packages/opencode/src/provider/provider""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/serve.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/serve.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/serve.ts,"opencode_source/packages/opencode/src/server/server""",,,"opencode_source/packages/opencode/src/server/server""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/serve.ts,"opencode_source/packages/opencode/src/share/share""",,,"opencode_source/packages/opencode/src/share/share""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/file.ts,"opencode_source/packages/opencode/src/file""",,,"opencode_source/packages/opencode/src/file""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/file.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/file.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/snapshot.ts,"opencode_source/packages/opencode/src/snapshot""",,,"opencode_source/packages/opencode/src/snapshot""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/snapshot.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/snapshot.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/test/tool/edit.test.ts,"opencode_source/packages/opencode/src/tool/edit""",,,"opencode_source/packages/opencode/src/tool/edit""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/lsp.ts,"opencode_source/packages/opencode/src/cli/cmd/debug/src/index.ts"",",,,"opencode_source/packages/opencode/src/cli/cmd/debug/src/index.ts"",",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/lsp.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/lsp.ts,"opencode_source/packages/opencode/src/lsp""",,,"opencode_source/packages/opencode/src/lsp""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/lsp.ts,"opencode_source/packages/opencode/src/util/log""",,,"opencode_source/packages/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/lsp.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/index.ts,"opencode_source/packages/opencode/src/cli/cmd/debug/snapshot""",,,"opencode_source/packages/opencode/src/cli/cmd/debug/snapshot""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/index.ts,"opencode_source/packages/opencode/src/cli/cmd/debug/ripgrep""",,,"opencode_source/packages/opencode/src/cli/cmd/debug/ripgrep""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/index.ts,"opencode_source/packages/opencode/src/cli/cmd/debug/lsp""",,,"opencode_source/packages/opencode/src/cli/cmd/debug/lsp""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/index.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/index.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/index.ts,"opencode_source/packages/opencode/src/cli/cmd/debug/file""",,,"opencode_source/packages/opencode/src/cli/cmd/debug/file""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/test/tool/tool.test.ts,"opencode_source/packages/opencode/src/app/app""",,,"opencode_source/packages/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/test/tool/tool.test.ts,opencode_source/packages/opencode/test/tool/example,,,opencode_source/packages/opencode/test/tool/example,wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/test/tool/tool.test.ts,"opencode_source/packages/opencode/node_modules/**/*"",",,,"opencode_source/packages/opencode/node_modules/**/*"",",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/test/tool/tool.test.ts,"opencode_source/packages/opencode/test/tool/example"",",,,"opencode_source/packages/opencode/test/tool/example"",",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/test/tool/tool.test.ts,"opencode_source/packages/opencode/src/tool/glob""",,,"opencode_source/packages/opencode/src/tool/glob""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/test/tool/tool.test.ts,"opencode_source/packages/opencode/src/tool/ls""",,,"opencode_source/packages/opencode/src/tool/ls""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/auth.ts,"opencode_source/packages/opencode/src/cli/ui""",,,"opencode_source/packages/opencode/src/cli/ui""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/auth.ts,"opencode_source/packages/opencode/src/auth""",,,"opencode_source/packages/opencode/src/auth""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/auth.ts,"opencode_source/packages/opencode/src/provider/models""",,,"opencode_source/packages/opencode/src/provider/models""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/auth.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/auth.ts,"opencode_source/packages/opencode/src/auth/copilot""",,,"opencode_source/packages/opencode/src/auth/copilot""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/auth.ts,"opencode_source/packages/opencode/src/global""",,,"opencode_source/packages/opencode/src/global""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/auth.ts,"opencode_source/packages/opencode/src/auth/anthropic""",,,"opencode_source/packages/opencode/src/auth/anthropic""",wrong relative root,Update path to start with infrastructure/docker/
tests/validate_services.py,"tests/policies""",,,"tests/policies""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/ripgrep.ts,"opencode_source/packages/opencode/src/app/app""",,,"opencode_source/packages/opencode/src/app/app""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/ripgrep.ts,"opencode_source/packages/opencode/src/file/ripgrep""",,,"opencode_source/packages/opencode/src/file/ripgrep""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/ripgrep.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/debug/ripgrep.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
tests/test_integration_quick.py,"services/core/governance-synthesis""",,,"services/core/governance-synthesis""",wrong relative root,Update path to start with infrastructure/docker/
tests/test_integration_quick.py,"services/core/constitutional-ai/ac_service/app""",,,"services/core/constitutional-ai/ac_service/app""",wrong relative root,Update path to start with infrastructure/docker/
tests/test_integration_quick.py,"tests/policies""",,,"tests/policies""",wrong relative root,Update path to start with infrastructure/docker/
tests/test_integration_quick.py,"services/core/evolutionary-computation""",,,"services/core/evolutionary-computation""",wrong relative root,Update path to start with infrastructure/docker/
tests/test_integration_quick.py,"services/core/formal-verification""",,,"services/core/formal-verification""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/provider/provider""",,,"opencode_source/packages/opencode/src/provider/provider""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/cli/ui""",,,"opencode_source/packages/opencode/src/cli/ui""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/flag/flag""",,,"opencode_source/packages/opencode/src/flag/flag""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/session/message""",,,"opencode_source/packages/opencode/src/session/message""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/bus""",,,"opencode_source/packages/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/config/config""",,,"opencode_source/packages/opencode/src/config/config""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/run.ts,"opencode_source/packages/opencode/src/session""",,,"opencode_source/packages/opencode/src/session""",wrong relative root,Update path to start with infrastructure/docker/
tools/test_security_features.py,"..../..../etc/passwd"",",,,"..../..../etc/passwd"",",legacy/unused,Remove mount from tools/test_security_features.py
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/cli/cmd/main.go""]",,,"opencode_source/packages/opencode/src/cli/cmd/main.go""]",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/cli/cmd/cmd""",,,"opencode_source/packages/opencode/src/cli/cmd/cmd""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/util/log""",,,"opencode_source/packages/opencode/src/util/log""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/global""",,,"opencode_source/packages/opencode/src/global""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/bus""",,,"opencode_source/packages/opencode/src/bus""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/server/server""",,,"opencode_source/packages/opencode/src/server/server""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/cli/ui""",,,"opencode_source/packages/opencode/src/cli/ui""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/provider/provider""",,,"opencode_source/packages/opencode/src/provider/provider""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/tui/cmd/opencode"",",,,"opencode_source/packages/tui/cmd/opencode"",",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/installation""",,,"opencode_source/packages/opencode/src/installation""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/cli/bootstrap""",,,"opencode_source/packages/opencode/src/cli/bootstrap""",wrong relative root,Update path to start with infrastructure/docker/
opencode_source/packages/opencode/src/cli/cmd/tui.ts,"opencode_source/packages/opencode/src/config/config""",,,"opencode_source/packages/opencode/src/config/config""",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/ac_service""",,,"tools/src/backend/ac_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/core/formal-verification/fv_service"",",,,"tools/services/core/formal-verification/fv_service"",",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/auth_service""",,,"tools/src/backend/auth_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/core/constitutional-ai/ac_service"",",,,"tools/services/core/constitutional-ai/ac_service"",",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/core/policy-governance/pgc_service"",",,,"tools/services/core/policy-governance/pgc_service"",",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/shared"",",,,"tools/services/shared"",",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/integrity_service""",,,"tools/src/backend/integrity_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/pgc_service""",,,"tools/src/backend/pgc_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/gs_service""",,,"tools/src/backend/gs_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/shared""",,,"tools/src/backend/shared"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/fv_service""",,,"tools/src/backend/fv_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/src/backend/ec_service""",,,"tools/src/backend/ec_service"":",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/core/governance-synthesis/gs_service"",",,,"tools/services/core/governance-synthesis/gs_service"",",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/core/evolutionary-computation/ec_service"",",,,"tools/services/core/evolutionary-computation/ec_service"",",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/platform/integrity/integrity_service"",",,,"tools/services/platform/integrity/integrity_service"",",wrong relative root,Update path to start with infrastructure/docker/
tools/reorganize_codebase.py,"tools/services/platform/authentication/auth_service"",",,,"tools/services/platform/authentication/auth_service"",",wrong relative root,Update path to start with infrastructure/docker/
tools/validate_cicd_pipeline.py,"github""",,,"github""",legacy/unused,Remove mount from tools/validate_cicd_pipeline.py
tools/deployment_preparation.py,tools/monitoring/prometheus.yml,"/etc/prometheus/prometheus.yml"",",,"tools/monitoring/prometheus.yml:/etc/prometheus/prometheus.yml"",",wrong relative root,Update path to start with infrastructure/docker/
tools/deployment_preparation.py,tools/shared,,,tools/shared,wrong relative root,Update path to start with infrastructure/docker/
tools/comprehensive_validation.py,"tools/verify_deployment_status.sh""],",,,"tools/verify_deployment_status.sh""],",wrong relative root,Update path to start with infrastructure/docker/
tools/configure_production_database.py,"tools/monitor_database.sh""",,,"tools/monitor_database.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/kubernetes_migration_plan.py,"tools/kubernetes/scripts/migrate.sh"",",,,"tools/kubernetes/scripts/migrate.sh"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_documentation.py,"tools/services/""",,,"tools/services/""",wrong relative root,Update path to start with infrastructure/docker/
tools/update_documentation.py,"shared"",",,,"shared"",",legacy/unused,Remove mount from tools/update_documentation.py
tools/update_documentation.py,"tools/src/backend/"",",,,"tools/src/backend/"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_comprehensive_documentation.py,"tools/blockchain/"",",,,"tools/blockchain/"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_comprehensive_documentation.py,"tools/src/frontend/""",,,"tools/src/frontend/"":",wrong relative root,Update path to start with infrastructure/docker/
tools/update_comprehensive_documentation.py,"tools/services/"",",,,"tools/services/"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_comprehensive_documentation.py,"tools/applications/legacy-frontend/"",",,,"tools/applications/legacy-frontend/"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_comprehensive_documentation.py,"tools/quantumagi_core/""",,,"tools/quantumagi_core/"":",wrong relative root,Update path to start with infrastructure/docker/
tools/update_comprehensive_documentation.py,"tools/src/backend/""",,,"tools/src/backend/"":",wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/blockchain/quantumagi-deployment/deploy_quantumagi_devnet.sh`,,,tools/blockchain/quantumagi-deployment/deploy_quantumagi_devnet.sh`,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/run_tests.sh',,,tools/run_tests.sh',wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/scripts/health_check.sh`,,,tools/scripts/health_check.sh`,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/services/core/constitutional-ai/ac_service`,,,tools/services/core/constitutional-ai/ac_service`,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/developer_guide.md,,,tools/developer_guide.md,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,architecture/REORGANIZED_ARCHITECTURE.md,,,architecture/REORGANIZED_ARCHITECTURE.md,legacy/unused,Remove mount from tools/update_contributor_docs.py
tools/update_contributor_docs.py,api/README.md,,,api/README.md,legacy/unused,Remove mount from tools/update_contributor_docs.py
tools/update_contributor_docs.py,tools/src/backend/ac_service`,,,tools/src/backend/ac_service`,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/blockchain/quantumagi-deployment/deploy`,,,tools/blockchain/quantumagi-deployment/deploy`,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/src/backend/ac_service,,,tools/src/backend/ac_service,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/run_tests.sh`,,,tools/run_tests.sh`,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/SECURITY.md,,,tools/SECURITY.md,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,testing/README.md,,,testing/README.md,legacy/unused,Remove mount from tools/update_contributor_docs.py
tools/update_contributor_docs.py,tools/deploy_quantumagi_devnet.sh,,,tools/deploy_quantumagi_devnet.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/quantumagi_core/deploy`,,,tools/quantumagi_core/deploy`,wrong relative root,Update path to start with infrastructure/docker/
tools/update_contributor_docs.py,tools/services/core/constitutional-ai/ac_service,,,tools/services/core/constitutional-ai/ac_service,wrong relative root,Update path to start with infrastructure/docker/
tools/execute_comprehensive_improvements.py,tools/scripts/phase3_host_based_deployment.sh,,,tools/scripts/phase3_host_based_deployment.sh,wrong relative root,Update path to start with infrastructure/docker/
tools/execute_comprehensive_improvements.py,"tools/scripts/validate_service_health.sh`\n""",,,"tools/scripts/validate_service_health.sh`\n""",wrong relative root,Update path to start with infrastructure/docker/
tools/enhance_frontend_integration.py,types/anchor';,,,types/anchor';,legacy/unused,Remove mount from tools/enhance_frontend_integration.py
tools/enhance_frontend_integration.py,types/anchor,,,types/anchor,legacy/unused,Remove mount from tools/enhance_frontend_integration.py
tools/enhance_frontend_integration.py,config/api.json';,,,config/api.json';,wrong relative root,Update path to start with infrastructure/docker/
tools/enhance_frontend_integration.py,config/blockchain.json,,,config/blockchain.json,wrong relative root,Update path to start with infrastructure/docker/
tools/enhance_frontend_integration.py,config/blockchain.json';,,,config/blockchain.json';,wrong relative root,Update path to start with infrastructure/docker/
tools/enhance_frontend_integration.py,services/api,,,services/api,wrong relative root,Update path to start with infrastructure/docker/
tools/enhance_frontend_integration.py,config/api.json,,,config/api.json,wrong relative root,Update path to start with infrastructure/docker/
tools/enhance_frontend_integration.py,services/api';,,,services/api';,wrong relative root,Update path to start with infrastructure/docker/
tools/api_documentation_enhancement.py,"tools/authentication_service_openapi.yaml',",,,"tools/authentication_service_openapi.yaml',",wrong relative root,Update path to start with infrastructure/docker/
tools/api_documentation_enhancement.py,tools/authentication_service_openapi.yaml'></redoc>,,,tools/authentication_service_openapi.yaml'></redoc>,wrong relative root,Update path to start with infrastructure/docker/
tools/audit_compliance_validator.py,tools/policy-datasets,,,tools/policy-datasets,wrong relative root,Update path to start with infrastructure/docker/
tools/fix_gs_service_dependencies.py,"tools/restart_gs_service.sh""",,,"tools/restart_gs_service.sh""",wrong relative root,Update path to start with infrastructure/docker/
tools/update_monitoring_config.py,tools/prometheus/rules,"/etc/prometheus/rules"",",,"tools/prometheus/rules:/etc/prometheus/rules"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_monitoring_config.py,tools/grafana/datasources,"/etc/grafana/provisioning/datasources"",",,"tools/grafana/datasources:/etc/grafana/provisioning/datasources"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_monitoring_config.py,tools/grafana/dashboards,"/etc/grafana/provisioning/dashboards"",",,"tools/grafana/dashboards:/etc/grafana/provisioning/dashboards"",",wrong relative root,Update path to start with infrastructure/docker/
tools/update_monitoring_config.py,tools/alertmanager.yml,"/etc/alertmanager/alertmanager.yml""",,"tools/alertmanager.yml:/etc/alertmanager/alertmanager.yml""",wrong relative root,Update path to start with infrastructure/docker/
tools/update_monitoring_config.py,tools/prometheus.yml,"/etc/prometheus/prometheus.yml"",",,"tools/prometheus.yml:/etc/prometheus/prometheus.yml"",",wrong relative root,Update path to start with infrastructure/docker/
tools/restructure_applications.py,"components/""",,,"components/"":",legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,"hooks/""",,,"hooks/"":",legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,"shared/components/"",",,,"shared/components/"",",legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,hooks,,,hooks,legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,components,,,components,legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,shared/types,,,shared/types,legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,shared/hooks,,,shared/hooks,legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,"shared/types/"",",,,"shared/types/"",",legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,types,,,types,legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,shared/components,,,shared/components,legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,"shared/hooks/"",",,,"shared/hooks/"",",legacy/unused,Remove mount from tools/restructure_applications.py
tools/restructure_applications.py,"types/""",,,"types/"":",legacy/unused,Remove mount from tools/restructure_applications.py
tools/load_test_data.py,"tools/test_comprehensive_workflow.sh""",,,"tools/test_comprehensive_workflow.sh""",wrong relative root,Update path to start with infrastructure/docker/
